race_id,driver_id,track_id,lap_number,lap_time,position,start_grid_position,safety_car_status,progress,race_date
1,2,7,48,80.39,7,15,1,0.6857142857142857,2023-01-08
1,2,7,49,82.52,2,15,3,0.7,2023-01-08
1,2,7,50,90.17,15,15,2,0.7142857142857143,2023-01-08
1,2,7,51,84.98,16,15,0,0.7285714285714285,2023-01-08
1,2,7,52,82.78,5,15,0,0.7428571428571429,2023-01-08
1,2,7,53,86.66,1,15,1,0.7571428571428571,2023-01-08
1,2,7,54,98.65,13,15,1,0.7714285714285715,2023-01-08
1,2,7,55,95.14,5,15,0,0.7857142857142857,2023-01-08
1,2,7,56,88.13,8,15,3,0.8,2023-01-08
1,2,7,57,81.11,16,15,2,0.8142857142857143,2023-01-08
1,2,7,58,98.04,18,15,0,0.8285714285714286,2023-01-08
1,2,7,59,80.12,13,15,0,0.8428571428571429,2023-01-08
1,2,7,60,87.71,8,15,0,0.8571428571428571,2023-01-08
1,2,7,61,97.9,2,15,2,0.8714285714285714,2023-01-08
1,2,7,62,83.28,2,15,1,0.8857142857142857,2023-01-08
1,2,7,63,92.52,1,15,1,0.9,2023-01-08
1,2,7,64,80.39,14,15,1,0.9142857142857143,2023-01-08
1,2,7,65,96.81,13,15,2,0.9285714285714286,2023-01-08
1,2,7,66,91.19,19,15,0,0.9428571428571428,2023-01-08
1,2,7,67,91.38,1,15,2,0.9571428571428572,2023-01-08
1,2,7,68,92.83,12,15,3,0.9714285714285714,2023-01-08
1,2,7,69,81.75,18,15,0,0.9857142857142858,2023-01-08
1,2,7,70,83.79,6,15,3,1.0,2023-01-08
1,3,7,1,89.63,6,10,0,0.014285714285714285,2023-01-08
1,3,7,2,92.14,20,10,1,0.02857142857142857,2023-01-08
1,3,7,3,93.03,20,10,1,0.04285714285714286,2023-01-08
1,3,7,4,93.88,20,10,2,0.05714285714285714,2023-01-08
1,3,7,5,96.38,8,10,3,0.07142857142857142,2023-01-08
1,3,7,6,99.7,6,10,2,0.08571428571428572,2023-01-08
1,3,7,7,88.89,2,10,2,0.1,2023-01-08
1,3,7,8,90.52,4,10,2,0.11428571428571428,2023-01-08
1,3,7,9,95.55,12,10,2,0.12857142857142856,2023-01-08
1,3,7,10,90.37,7,10,1,0.14285714285714285,2023-01-08
1,3,7,11,99.83,6,10,1,0.15714285714285714,2023-01-08
1,3,7,12,92.64,9,10,1,0.17142857142857143,2023-01-08
1,3,7,13,97.86,8,10,0,0.18571428571428572,2023-01-08
1,3,7,14,98.02,4,10,0,0.2,2023-01-08
1,3,7,15,95.13,12,10,2,0.21428571428571427,2023-01-08
1,3,7,16,91.12,6,10,0,0.22857142857142856,2023-01-08
1,3,7,17,94.59,12,10,2,0.24285714285714285,2023-01-08
1,3,7,18,99.6,18,10,2,0.2571428571428571,2023-01-08
1,3,7,19,96.5,3,10,2,0.2714285714285714,2023-01-08
1,3,7,20,99.17,9,10,0,0.2857142857142857,2023-01-08
1,3,7,21,80.89,2,10,3,0.3,2023-01-08
1,3,7,22,96.57,18,10,0,0.3142857142857143,2023-01-08
1,3,7,23,92.33,3,10,0,0.32857142857142857,2023-01-08
1,3,7,24,86.98,1,10,3,0.34285714285714286,2023-01-08
1,3,7,25,84.93,12,10,2,0.35714285714285715,2023-01-08
1,3,7,26,89.9,11,10,3,0.37142857142857144,2023-01-08
1,3,7,27,82.62,3,10,1,0.38571428571428573,2023-01-08
1,3,7,28,95.91,14,10,1,0.4,2023-01-08
1,3,7,29,87.14,3,10,2,0.4142857142857143,2023-01-08
1,3,7,30,85.3,20,10,1,0.42857142857142855,2023-01-08
1,3,7,31,83.83,15,10,3,0.44285714285714284,2023-01-08
1,3,7,32,96.97,4,10,0,0.45714285714285713,2023-01-08
1,3,7,33,83.51,3,10,1,0.4714285714285714,2023-01-08
1,3,7,34,83.59,2,10,1,0.4857142857142857,2023-01-08
1,3,7,35,99.95,8,10,1,0.5,2023-01-08
1,3,7,36,94.75,11,10,2,0.5142857142857142,2023-01-08
1,3,7,37,93.08,1,10,1,0.5285714285714286,2023-01-08
1,3,7,38,96.25,18,10,3,0.5428571428571428,2023-01-08
1,3,7,39,81.39,19,10,3,0.5571428571428572,2023-01-08
1,3,7,40,81.65,19,10,1,0.5714285714285714,2023-01-08
1,3,7,41,83.7,16,10,3,0.5857142857142857,2023-01-08
1,3,7,42,98.52,12,10,1,0.6,2023-01-08
1,3,7,43,99.96,13,10,2,0.6142857142857143,2023-01-08
1,3,7,44,96.75,14,10,0,0.6285714285714286,2023-01-08
1,3,7,45,96.3,1,10,1,0.6428571428571429,2023-01-08
1,3,7,46,84.83,12,10,0,0.6571428571428571,2023-01-08
1,3,7,47,94.2,14,10,3,0.6714285714285714,2023-01-08
1,3,7,48,84.52,6,10,3,0.6857142857142857,2023-01-08
1,3,7,49,80.26,11,10,0,0.7,2023-01-08
1,3,7,50,98.47,6,10,1,0.7142857142857143,2023-01-08
1,3,7,51,85.65,12,10,3,0.7285714285714285,2023-01-08
1,3,7,52,84.92,2,10,3,0.7428571428571429,2023-01-08
1,3,7,53,96.83,17,10,0,0.7571428571428571,2023-01-08
1,3,7,54,97.66,15,10,2,0.7714285714285715,2023-01-08
1,3,7,55,97.19,3,10,1,0.7857142857142857,2023-01-08
1,3,7,56,85.31,5,10,1,0.8,2023-01-08
1,3,7,57,83.44,15,10,2,0.8142857142857143,2023-01-08
1,3,7,58,96.55,8,10,1,0.8285714285714286,2023-01-08
1,3,7,59,82.0,19,10,3,0.8428571428571429,2023-01-08
1,3,7,60,93.37,8,10,2,0.8571428571428571,2023-01-08
1,3,7,61,94.58,6,10,2,0.8714285714285714,2023-01-08
1,3,7,62,83.67,19,10,1,0.8857142857142857,2023-01-08
1,3,7,63,84.27,5,10,3,0.9,2023-01-08
1,3,7,64,83.44,11,10,0,0.9142857142857143,2023-01-08
1,3,7,65,80.83,2,10,0,0.9285714285714286,2023-01-08
1,3,7,66,93.21,2,10,3,0.9428571428571428,2023-01-08
1,3,7,67,88.23,12,10,0,0.9571428571428572,2023-01-08
1,3,7,68,91.51,6,10,0,0.9714285714285714,2023-01-08
1,3,7,69,91.32,13,10,0,0.9857142857142858,2023-01-08
1,3,7,70,89.05,18,10,1,1.0,2023-01-08
1,4,7,1,84.46,2,5,0,0.014285714285714285,2023-01-08
1,4,7,2,82.03,7,5,2,0.02857142857142857,2023-01-08
1,4,7,3,83.76,2,5,1,0.04285714285714286,2023-01-08
1,4,7,4,99.55,4,5,0,0.05714285714285714,2023-01-08
1,4,7,5,98.63,8,5,3,0.07142857142857142,2023-01-08
1,4,7,6,86.64,6,5,3,0.08571428571428572,2023-01-08
1,4,7,7,95.75,5,5,1,0.1,2023-01-08
1,4,7,8,87.58,11,5,0,0.11428571428571428,2023-01-08
1,4,7,9,83.29,9,5,2,0.12857142857142856,2023-01-08
1,4,7,10,92.17,7,5,3,0.14285714285714285,2023-01-08
1,4,7,11,85.19,6,5,1,0.15714285714285714,2023-01-08
1,4,7,12,85.37,11,5,2,0.17142857142857143,2023-01-08
1,4,7,13,96.72,20,5,2,0.18571428571428572,2023-01-08
1,4,7,14,88.08,2,5,2,0.2,2023-01-08
1,4,7,15,90.68,20,5,2,0.21428571428571427,2023-01-08
1,4,7,16,86.13,20,5,2,0.22857142857142856,2023-01-08
1,4,7,17,87.86,11,5,0,0.24285714285714285,2023-01-08
1,4,7,18,82.58,8,5,0,0.2571428571428571,2023-01-08
1,4,7,19,91.8,19,5,2,0.2714285714285714,2023-01-08
1,4,7,20,93.46,20,5,1,0.2857142857142857,2023-01-08
1,4,7,21,91.82,15,5,3,0.3,2023-01-08
1,4,7,22,95.04,2,5,0,0.3142857142857143,2023-01-08
1,4,7,23,98.99,3,5,0,0.32857142857142857,2023-01-08
1,4,7,24,86.34,17,5,0,0.34285714285714286,2023-01-08
1,4,7,25,89.66,19,5,0,0.35714285714285715,2023-01-08
1,4,7,26,89.09,19,5,0,0.37142857142857144,2023-01-08
1,4,7,27,92.56,19,5,1,0.38571428571428573,2023-01-08
1,4,7,28,88.12,16,5,1,0.4,2023-01-08
1,4,7,29,80.89,6,5,3,0.4142857142857143,2023-01-08
1,4,7,30,97.48,6,5,1,0.42857142857142855,2023-01-08
1,4,7,31,94.71,3,5,3,0.44285714285714284,2023-01-08
1,4,7,32,97.29,2,5,3,0.45714285714285713,2023-01-08
1,4,7,33,95.82,7,5,3,0.4714285714285714,2023-01-08
1,4,7,34,82.85,9,5,2,0.4857142857142857,2023-01-08
1,4,7,35,88.23,8,5,2,0.5,2023-01-08
1,4,7,36,81.16,20,5,1,0.5142857142857142,2023-01-08
1,4,7,37,97.41,3,5,0,0.5285714285714286,2023-01-08
1,4,7,38,88.44,6,5,3,0.5428571428571428,2023-01-08
1,4,7,39,80.38,10,5,2,0.5571428571428572,2023-01-08
1,4,7,40,93.57,3,5,2,0.5714285714285714,2023-01-08
1,4,7,41,96.22,18,5,1,0.5857142857142857,2023-01-08
1,4,7,42,90.9,4,5,0,0.6,2023-01-08
1,4,7,43,92.41,17,5,0,0.6142857142857143,2023-01-08
1,4,7,44,94.21,3,5,0,0.6285714285714286,2023-01-08
1,4,7,45,85.55,16,5,1,0.6428571428571429,2023-01-08
1,4,7,46,87.67,15,5,3,0.6571428571428571,2023-01-08
1,4,7,47,92.81,8,5,3,0.6714285714285714,2023-01-08
1,4,7,48,81.27,7,5,1,0.6857142857142857,2023-01-08
1,4,7,49,84.21,4,5,3,0.7,2023-01-08
1,4,7,50,81.53,8,5,0,0.7142857142857143,2023-01-08
1,4,7,51,84.42,3,5,2,0.7285714285714285,2023-01-08
1,4,7,52,89.93,7,5,0,0.7428571428571429,2023-01-08
1,4,7,53,91.15,13,5,1,0.7571428571428571,2023-01-08
1,4,7,54,94.3,4,5,1,0.7714285714285715,2023-01-08
1,4,7,55,88.66,17,5,0,0.7857142857142857,2023-01-08
1,4,7,56,84.45,9,5,3,0.8,2023-01-08
1,4,7,57,95.89,6,5,2,0.8142857142857143,2023-01-08
1,4,7,58,85.39,8,5,3,0.8285714285714286,2023-01-08
1,4,7,59,95.14,14,5,2,0.8428571428571429,2023-01-08
1,4,7,60,94.77,15,5,3,0.8571428571428571,2023-01-08
1,4,7,61,93.4,19,5,3,0.8714285714285714,2023-01-08
1,4,7,62,94.55,1,5,2,0.8857142857142857,2023-01-08
1,4,7,63,87.47,1,5,2,0.9,2023-01-08
1,4,7,64,93.79,8,5,3,0.9142857142857143,2023-01-08
1,4,7,65,80.99,20,5,3,0.9285714285714286,2023-01-08
1,4,7,66,90.94,7,5,1,0.9428571428571428,2023-01-08
1,4,7,67,88.58,14,5,1,0.9571428571428572,2023-01-08
1,4,7,68,82.24,14,5,3,0.9714285714285714,2023-01-08
1,4,7,69,95.76,10,5,0,0.9857142857142858,2023-01-08
1,4,7,70,83.2,5,5,1,1.0,2023-01-08
1,5,7,1,88.85,2,1,3,0.014285714285714285,2023-01-08
1,5,7,2,97.66,17,1,2,0.02857142857142857,2023-01-08
1,5,7,3,99.9,18,1,0,0.04285714285714286,2023-01-08
1,5,7,4,99.8,13,1,0,0.05714285714285714,2023-01-08
1,5,7,5,97.73,7,1,0,0.07142857142857142,2023-01-08
1,5,7,6,84.14,18,1,0,0.08571428571428572,2023-01-08
1,5,7,7,81.24,18,1,0,0.1,2023-01-08
1,5,7,8,92.28,5,1,3,0.11428571428571428,2023-01-08
1,5,7,9,92.64,15,1,1,0.12857142857142856,2023-01-08
1,5,7,10,83.5,12,1,0,0.14285714285714285,2023-01-08
1,5,7,11,88.99,13,1,2,0.15714285714285714,2023-01-08
1,5,7,12,86.65,17,1,1,0.17142857142857143,2023-01-08
1,5,7,13,95.15,16,1,2,0.18571428571428572,2023-01-08
1,5,7,14,95.3,6,1,1,0.2,2023-01-08
1,5,7,15,92.77,1,1,1,0.21428571428571427,2023-01-08
1,5,7,16,96.81,19,1,0,0.22857142857142856,2023-01-08
1,5,7,17,91.48,3,1,0,0.24285714285714285,2023-01-08
1,5,7,18,88.38,8,1,2,0.2571428571428571,2023-01-08
1,5,7,19,92.12,16,1,1,0.2714285714285714,2023-01-08
1,5,7,20,94.08,12,1,2,0.2857142857142857,2023-01-08
1,5,7,21,85.03,17,1,1,0.3,2023-01-08
1,5,7,22,94.15,1,1,1,0.3142857142857143,2023-01-08
1,5,7,23,84.26,10,1,1,0.32857142857142857,2023-01-08
1,5,7,24,91.11,2,1,2,0.34285714285714286,2023-01-08
1,5,7,25,80.86,13,1,3,0.35714285714285715,2023-01-08
1,5,7,26,86.79,20,1,2,0.37142857142857144,2023-01-08
1,5,7,27,87.89,10,1,0,0.38571428571428573,2023-01-08
1,5,7,28,82.38,12,1,0,0.4,2023-01-08
1,5,7,29,91.6,18,1,3,0.4142857142857143,2023-01-08
1,5,7,30,93.92,7,1,1,0.42857142857142855,2023-01-08
1,5,7,31,96.36,3,1,0,0.44285714285714284,2023-01-08
1,5,7,32,88.1,7,1,0,0.45714285714285713,2023-01-08
1,5,7,33,88.85,3,1,0,0.4714285714285714,2023-01-08
1,5,7,34,96.44,4,1,1,0.4857142857142857,2023-01-08
1,5,7,35,93.88,9,1,0,0.5,2023-01-08
1,5,7,36,97.29,20,1,0,0.5142857142857142,2023-01-08
1,5,7,37,91.12,16,1,2,0.5285714285714286,2023-01-08
1,5,7,38,92.25,7,1,1,0.5428571428571428,2023-01-08
1,5,7,39,95.74,19,1,0,0.5571428571428572,2023-01-08
1,5,7,40,89.55,7,1,0,0.5714285714285714,2023-01-08
1,5,7,41,91.9,17,1,1,0.5857142857142857,2023-01-08
1,5,7,42,87.27,6,1,0,0.6,2023-01-08
1,5,7,43,86.18,12,1,0,0.6142857142857143,2023-01-08
1,5,7,44,90.8,5,1,3,0.6285714285714286,2023-01-08
1,5,7,45,96.46,19,1,0,0.6428571428571429,2023-01-08
1,5,7,46,84.04,2,1,1,0.6571428571428571,2023-01-08
1,5,7,47,85.24,7,1,1,0.6714285714285714,2023-01-08
1,5,7,48,96.38,15,1,0,0.6857142857142857,2023-01-08
1,5,7,49,82.39,13,1,1,0.7,2023-01-08
1,5,7,50,86.77,1,1,0,0.7142857142857143,2023-01-08
1,5,7,51,91.32,6,1,0,0.7285714285714285,2023-01-08
1,5,7,52,96.15,18,1,0,0.7428571428571429,2023-01-08
1,5,7,53,91.05,12,1,1,0.7571428571428571,2023-01-08
1,5,7,54,92.59,8,1,1,0.7714285714285715,2023-01-08
1,5,7,55,98.05,4,1,0,0.7857142857142857,2023-01-08
1,5,7,56,98.53,10,1,2,0.8,2023-01-08
1,5,7,57,84.56,15,1,0,0.8142857142857143,2023-01-08
1,5,7,58,96.05,15,1,3,0.8285714285714286,2023-01-08
1,5,7,59,83.93,18,1,3,0.8428571428571429,2023-01-08
1,5,7,60,98.08,8,1,3,0.8571428571428571,2023-01-08
1,5,7,61,86.93,16,1,3,0.8714285714285714,2023-01-08
1,5,7,62,90.96,12,1,1,0.8857142857142857,2023-01-08
1,5,7,63,98.1,4,1,1,0.9,2023-01-08
1,5,7,64,83.6,7,1,3,0.9142857142857143,2023-01-08
1,5,7,65,99.81,20,1,0,0.9285714285714286,2023-01-08
1,5,7,66,84.89,12,1,3,0.9428571428571428,2023-01-08
1,5,7,67,93.26,16,1,2,0.9571428571428572,2023-01-08
1,5,7,68,95.34,9,1,0,0.9714285714285714,2023-01-08
1,5,7,69,84.42,7,1,2,0.9857142857142858,2023-01-08
1,5,7,70,91.7,6,1,2,1.0,2023-01-08
1,6,7,1,92.11,14,20,2,0.014285714285714285,2023-01-08
1,6,7,2,83.81,7,20,0,0.02857142857142857,2023-01-08
1,6,7,3,80.64,18,20,2,0.04285714285714286,2023-01-08
1,6,7,4,94.17,2,20,3,0.05714285714285714,2023-01-08
1,6,7,5,98.08,16,20,0,0.07142857142857142,2023-01-08
1,6,7,6,98.36,16,20,0,0.08571428571428572,2023-01-08
1,6,7,7,98.43,20,20,2,0.1,2023-01-08
1,6,7,8,87.69,14,20,1,0.11428571428571428,2023-01-08
1,6,7,9,84.29,4,20,1,0.12857142857142856,2023-01-08
1,6,7,10,84.82,12,20,3,0.14285714285714285,2023-01-08
1,6,7,11,85.31,18,20,0,0.15714285714285714,2023-01-08
1,6,7,12,90.0,1,20,1,0.17142857142857143,2023-01-08
1,6,7,13,83.65,16,20,3,0.18571428571428572,2023-01-08
1,6,7,14,93.56,9,20,0,0.2,2023-01-08
1,6,7,15,85.71,4,20,1,0.21428571428571427,2023-01-08
1,6,7,16,94.76,15,20,3,0.22857142857142856,2023-01-08
1,6,7,17,80.14,12,20,2,0.24285714285714285,2023-01-08
1,6,7,18,97.32,17,20,3,0.2571428571428571,2023-01-08
1,6,7,19,85.65,10,20,1,0.2714285714285714,2023-01-08
1,6,7,20,81.36,11,20,1,0.2857142857142857,2023-01-08
1,6,7,21,83.02,5,20,1,0.3,2023-01-08
1,6,7,22,91.65,8,20,3,0.3142857142857143,2023-01-08
1,6,7,23,84.9,7,20,0,0.32857142857142857,2023-01-08
1,6,7,24,96.86,17,20,2,0.34285714285714286,2023-01-08
1,6,7,25,96.35,11,20,0,0.35714285714285715,2023-01-08
1,6,7,26,89.31,17,20,1,0.37142857142857144,2023-01-08
1,6,7,27,85.52,11,20,0,0.38571428571428573,2023-01-08
1,6,7,28,94.61,9,20,1,0.4,2023-01-08
1,6,7,29,81.82,10,20,3,0.4142857142857143,2023-01-08
1,6,7,30,80.82,17,20,3,0.42857142857142855,2023-01-08
1,6,7,31,89.58,13,20,2,0.44285714285714284,2023-01-08
1,6,7,32,97.65,4,20,1,0.45714285714285713,2023-01-08
1,6,7,33,88.66,12,20,2,0.4714285714285714,2023-01-08
1,6,7,34,89.98,2,20,1,0.4857142857142857,2023-01-08
1,6,7,35,85.37,11,20,1,0.5,2023-01-08
1,6,7,36,88.51,8,20,1,0.5142857142857142,2023-01-08
1,6,7,37,97.21,6,20,0,0.5285714285714286,2023-01-08
1,6,7,38,99.5,15,20,3,0.5428571428571428,2023-01-08
1,6,7,39,86.54,5,20,0,0.5571428571428572,2023-01-08
1,6,7,40,87.76,9,20,3,0.5714285714285714,2023-01-08
1,6,7,41,83.76,3,20,2,0.5857142857142857,2023-01-08
1,6,7,42,85.55,9,20,0,0.6,2023-01-08
1,6,7,43,85.25,7,20,3,0.6142857142857143,2023-01-08
1,6,7,44,97.72,18,20,0,0.6285714285714286,2023-01-08
1,6,7,45,83.37,8,20,3,0.6428571428571429,2023-01-08
1,6,7,46,88.72,5,20,0,0.6571428571428571,2023-01-08
1,6,7,47,94.69,2,20,1,0.6714285714285714,2023-01-08
1,6,7,48,88.53,18,20,3,0.6857142857142857,2023-01-08
1,6,7,49,83.73,4,20,2,0.7,2023-01-08
1,6,7,50,95.04,8,20,2,0.7142857142857143,2023-01-08
1,6,7,51,93.36,4,20,0,0.7285714285714285,2023-01-08
1,6,7,52,89.94,17,20,3,0.7428571428571429,2023-01-08
1,6,7,53,95.53,10,20,1,0.7571428571428571,2023-01-08
1,6,7,54,84.16,14,20,0,0.7714285714285715,2023-01-08
1,6,7,55,86.82,6,20,2,0.7857142857142857,2023-01-08
1,6,7,56,83.62,15,20,2,0.8,2023-01-08
1,6,7,57,83.66,16,20,2,0.8142857142857143,2023-01-08
1,6,7,58,95.73,7,20,1,0.8285714285714286,2023-01-08
1,6,7,59,94.46,14,20,1,0.8428571428571429,2023-01-08
1,6,7,60,97.28,9,20,1,0.8571428571428571,2023-01-08
1,6,7,61,93.63,13,20,1,0.8714285714285714,2023-01-08
1,6,7,62,92.03,10,20,0,0.8857142857142857,2023-01-08
1,6,7,63,96.52,11,20,3,0.9,2023-01-08
1,6,7,64,88.03,17,20,0,0.9142857142857143,2023-01-08
1,6,7,65,93.15,11,20,0,0.9285714285714286,2023-01-08
1,6,7,66,97.9,17,20,2,0.9428571428571428,2023-01-08
1,6,7,67,91.78,8,20,0,0.9571428571428572,2023-01-08
